managerName,reportCalendarOrQuarter,cusip,value,shares,sourceFilingId,companyName
GUGGENHEIM CAPITAL LLC,2023-03-31,79546E104,157062000.0,10081,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SALLY BEAUTY HLDGS INC
GUGGENHEIM CAPITAL LLC,2023-03-31,800422107,1193764000.0,12317,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SANFILIPPO JOHN B & SON INC
GUGGENHEIM CAPITAL LLC,2023-03-31,803607100,3283111000.0,23820,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SAREPTA THERAPEUTICS INC
GUGGENHEIM CAPITAL LLC,2023-03-31,806037107,205683000.0,6757,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SCANSOURCE INC
GUGGENHEIM CAPITAL LLC,2023-03-31,806407102,11806340000.0,144792,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,HENRY SCHEIN INC
GUGGENHEIM CAPITAL LLC,2023-03-31,808513105,6500358000.0,124100,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SCHWAB CHARLES CORP
GUGGENHEIM CAPITAL LLC,2023-03-31,808541106,369563000.0,17213,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,MATIV HOLDINGS INC
GUGGENHEIM CAPITAL LLC,2023-03-31,808625107,10161955000.0,94565,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SCIENCE APPLICATIONS INTL CO
GUGGENHEIM CAPITAL LLC,2023-03-31,80874P109,295446000.0,4920,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,LIGHT & WONDER INC
GUGGENHEIM CAPITAL LLC,2023-03-31,81181C104,12550508000.0,61987,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SEAGEN INC
GUGGENHEIM CAPITAL LLC,2023-03-31,811916105,1355606000.0,104680,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SEABRIDGE GOLD INC
GUGGENHEIM CAPITAL LLC,2023-03-31,81211K100,2074213000.0,45180,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SEALED AIR CORP NEW
GUGGENHEIM CAPITAL LLC,2023-03-31,816300107,367878000.0,3859,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SELECTIVE INS GROUP INC
GUGGENHEIM CAPITAL LLC,2023-03-31,816307300,2603913000.0,1199960,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SELECTQUOTE INC
GUGGENHEIM CAPITAL LLC,2023-03-31,816850101,403814000.0,16728,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SEMTECH CORP
GUGGENHEIM CAPITAL LLC,2023-03-31,816851109,20568039000.0,136068,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SEMPRA
GUGGENHEIM CAPITAL LLC,2023-03-31,81725T100,2042084000.0,26673,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SENSIENT TECHNOLOGIES CORP
GUGGENHEIM CAPITAL LLC,2023-03-31,817565104,1503187000.0,21855,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SERVICE CORP INTL
GUGGENHEIM CAPITAL LLC,2023-03-31,81762P102,27833475000.0,59893,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SERVICENOW INC
GUGGENHEIM CAPITAL LLC,2023-03-31,824348106,32535907000.0,144752,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SHERWIN WILLIAMS CO
GUGGENHEIM CAPITAL LLC,2023-03-31,82489T104,1377738000.0,6354,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SHOCKWAVE MED INC
GUGGENHEIM CAPITAL LLC,2023-03-31,826919102,7748258000.0,44253,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SILICON LABORATORIES INC
GUGGENHEIM CAPITAL LLC,2023-03-31,827048109,419968000.0,7825,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SILGAN HLDGS INC
GUGGENHEIM CAPITAL LLC,2023-03-31,82835P103,1190262000.0,311587,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SILVERCORP METALS INC
GUGGENHEIM CAPITAL LLC,2023-03-31,828363101,1475652000.0,206674,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SILVERCREST METALS INC
GUGGENHEIM CAPITAL LLC,2023-03-31,828806109,17606386000.0,157242,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SIMON PPTY GROUP INC NEW
GUGGENHEIM CAPITAL LLC,2023-03-31,82900L102,793650000.0,19956,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SIMPLY GOOD FOODS CO
GUGGENHEIM CAPITAL LLC,2023-03-31,829073105,1674312000.0,15271,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SIMPSON MFG INC
GUGGENHEIM CAPITAL LLC,2023-03-31,82968B103,2758824000.0,694918,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SIRIUS XM HOLDINGS INC
GUGGENHEIM CAPITAL LLC,2023-03-31,83012A109,360949000.0,19724,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SIXTH STREET SPECIALTY LENDI
GUGGENHEIM CAPITAL LLC,2023-03-31,83067L109,158261000.0,268239,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SKILLZ INC
GUGGENHEIM CAPITAL LLC,2023-03-31,830879102,345142000.0,15568,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SKYWEST INC
GUGGENHEIM CAPITAL LLC,2023-03-31,83088M102,11372210000.0,96391,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SKYWORKS SOLUTIONS INC
GUGGENHEIM CAPITAL LLC,2023-03-31,831865209,12449904000.0,180042,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SMITH A O CORP
GUGGENHEIM CAPITAL LLC,2023-03-31,833034101,9458602000.0,38311,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SNAP ON INC
GUGGENHEIM CAPITAL LLC,2023-03-31,83417M104,5908788000.0,19440,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SOLAREDGE TECHNOLOGIES INC
GUGGENHEIM CAPITAL LLC,2023-03-31,835495102,3959815000.0,64915,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SONOCO PRODS CO
GUGGENHEIM CAPITAL LLC,2023-03-31,840441109,3134442000.0,43986,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SOUTHSTATE CORPORATION
GUGGENHEIM CAPITAL LLC,2023-03-31,842587107,15997555000.0,229916,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SOUTHERN CO
GUGGENHEIM CAPITAL LLC,2023-03-31,84265V105,5806133000.0,76146,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SOUTHERN COPPER CORP
GUGGENHEIM CAPITAL LLC,2023-03-31,84470P109,563902000.0,16985,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SOUTHSIDE BANCSHARES INC
GUGGENHEIM CAPITAL LLC,2023-03-31,844741108,3580018000.0,110019,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SOUTHWEST AIRLS CO
GUGGENHEIM CAPITAL LLC,2023-03-31,844895102,532074000.0,8520,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SOUTHWEST GAS HLDGS INC
GUGGENHEIM CAPITAL LLC,2023-03-31,845467109,1547605000.0,309521,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SOUTHWESTERN ENERGY CO
GUGGENHEIM CAPITAL LLC,2023-03-31,848577102,473068000.0,27552,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SPIRIT AIRLS INC
GUGGENHEIM CAPITAL LLC,2023-03-31,84857L101,2444239000.0,34848,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SPIRE INC
GUGGENHEIM CAPITAL LLC,2023-03-31,848637104,643163000.0,6708,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SPLUNK INC
GUGGENHEIM CAPITAL LLC,2023-03-31,85208M102,696887000.0,19894,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SPROUTS FMRS MKT INC
GUGGENHEIM CAPITAL LLC,2023-03-31,85254J102,7968228000.0,235607,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,STAG INDL INC
GUGGENHEIM CAPITAL LLC,2023-03-31,854231107,1538948000.0,12569,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,STANDEX INTL CORP
GUGGENHEIM CAPITAL LLC,2023-03-31,854502101,1461479000.0,18137,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,STANLEY BLACK & DECKER INC
GUGGENHEIM CAPITAL LLC,2023-03-31,855244109,44818593000.0,430410,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,STARBUCKS CORP
GUGGENHEIM CAPITAL LLC,2023-03-31,857477103,3986970000.0,52675,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,STATE STR CORP
GUGGENHEIM CAPITAL LLC,2023-03-31,858119100,3078736000.0,27231,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,STEEL DYNAMICS INC
GUGGENHEIM CAPITAL LLC,2023-03-31,860372101,4182157000.0,103647,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,STEWART INFORMATION SVCS COR
GUGGENHEIM CAPITAL LLC,2023-03-31,860630102,6219754000.0,105259,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,STIFEL FINL CORP
GUGGENHEIM CAPITAL LLC,2023-03-31,861025104,731377000.0,13264,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,STOCK YDS BANCORP INC
GUGGENHEIM CAPITAL LLC,2023-03-31,86164T107,298288000.0,65271,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,VIRTUS STONE HBR EMRG MKTS I
GUGGENHEIM CAPITAL LLC,2023-03-31,86183P102,2638589000.0,141101,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,STONERIDGE INC
GUGGENHEIM CAPITAL LLC,2023-03-31,863667101,5697981000.0,19960,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,STRYKER CORPORATION
GUGGENHEIM CAPITAL LLC,2023-03-31,864159108,916570000.0,15957,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,STURM RUGER & CO INC
GUGGENHEIM CAPITAL LLC,2023-03-31,86646P103,299296000.0,24983,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SUMO LOGIC INC
GUGGENHEIM CAPITAL LLC,2023-03-31,866674104,21695379000.0,153999,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SUN CMNTYS INC
GUGGENHEIM CAPITAL LLC,2023-03-31,867224107,1007883000.0,32460,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SUNCOR ENERGY INC NEW
GUGGENHEIM CAPITAL LLC,2023-03-31,86722A103,166498000.0,18541,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SUNCOKE ENERGY INC
GUGGENHEIM CAPITAL LLC,2023-03-31,86745K104,343749000.0,22007,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SUNNOVA ENERGY INTL INC.
GUGGENHEIM CAPITAL LLC,2023-03-31,86771W105,959342000.0,47610,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SUNRUN INC
GUGGENHEIM CAPITAL LLC,2023-03-31,867892101,457928000.0,46349,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SUNSTONE HOTEL INVS INC NEW
GUGGENHEIM CAPITAL LLC,2023-03-31,86800U104,298873000.0,2805,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SUPER MICRO COMPUTER INC
GUGGENHEIM CAPITAL LLC,2023-03-31,87157D109,820175000.0,7379,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SYNAPTICS INC
GUGGENHEIM CAPITAL LLC,2023-03-31,871607107,14644283000.0,37914,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SYNOPSYS INC
GUGGENHEIM CAPITAL LLC,2023-03-31,87162W100,2731221000.0,28218,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TD SYNNEX CORPORATION
GUGGENHEIM CAPITAL LLC,2023-03-31,87165B103,1483487000.0,51014,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SYNCHRONY FINANCIAL
GUGGENHEIM CAPITAL LLC,2023-03-31,871829107,33374635000.0,432146,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,SYSCO CORP
GUGGENHEIM CAPITAL LLC,2023-03-31,872280102,137657000.0,10107,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,CARLYLE SECURED LENDING INC
GUGGENHEIM CAPITAL LLC,2023-03-31,872540109,23124428000.0,295105,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TJX COS INC NEW
GUGGENHEIM CAPITAL LLC,2023-03-31,872590104,42506920000.0,293475,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,T-MOBILE US INC
GUGGENHEIM CAPITAL LLC,2023-03-31,87265H109,316956000.0,12518,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TRI POINTE HOMES INC
GUGGENHEIM CAPITAL LLC,2023-03-31,87305R109,345237000.0,25592,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TTM TECHNOLOGIES INC
GUGGENHEIM CAPITAL LLC,2023-03-31,874054109,3173141000.0,26598,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TAKE-TWO INTERACTIVE SOFTWAR
GUGGENHEIM CAPITAL LLC,2023-03-31,876030107,492661000.0,11428,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TAPESTRY INC
GUGGENHEIM CAPITAL LLC,2023-03-31,87612E106,25901385000.0,156381,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TARGET CORP
GUGGENHEIM CAPITAL LLC,2023-03-31,87612G101,3241023000.0,44428,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TARGA RES CORP
GUGGENHEIM CAPITAL LLC,2023-03-31,87724P106,1421550000.0,37155,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TAYLOR MORRISON HOME CORP
GUGGENHEIM CAPITAL LLC,2023-03-31,87807B107,747189000.0,19203,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TC ENERGY CORP
GUGGENHEIM CAPITAL LLC,2023-03-31,87901J105,714735000.0,42267,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TEGNA INC
GUGGENHEIM CAPITAL LLC,2023-03-31,87918A105,532582000.0,20563,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TELADOC HEALTH INC
GUGGENHEIM CAPITAL LLC,2023-03-31,879360105,11243946000.0,25134,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TELEDYNE TECHNOLOGIES INC
GUGGENHEIM CAPITAL LLC,2023-03-31,879369106,848335000.0,3349,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TELEFLEX INCORPORATED
GUGGENHEIM CAPITAL LLC,2023-03-31,87971M103,1051925000.0,52967,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TELUS CORPORATION
GUGGENHEIM CAPITAL LLC,2023-03-31,880192109,1343474000.0,264985,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TEMPLETON EMERGING MKTS INCO
GUGGENHEIM CAPITAL LLC,2023-03-31,88023U101,645859000.0,16355,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TEMPUR SEALY INTL INC
GUGGENHEIM CAPITAL LLC,2023-03-31,88025T102,2062599000.0,43414,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TENABLE HLDGS INC
GUGGENHEIM CAPITAL LLC,2023-03-31,88076W103,3533765000.0,87730,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TERADATA CORP DEL
GUGGENHEIM CAPITAL LLC,2023-03-31,880770102,18343249000.0,170619,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TERADYNE INC
GUGGENHEIM CAPITAL LLC,2023-03-31,880779103,4705826000.0,97268,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TEREX CORP NEW
GUGGENHEIM CAPITAL LLC,2023-03-31,88146M101,2032962000.0,31470,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TERRENO RLTY CORP
GUGGENHEIM CAPITAL LLC,2023-03-31,88160R101,106789620000.0,514748,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TESLA INC
GUGGENHEIM CAPITAL LLC,2023-03-31,88224Q107,7077853000.0,144564,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TEXAS CAP BANCSHARES INC
GUGGENHEIM CAPITAL LLC,2023-03-31,882508104,59706793000.0,320987,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TEXAS INSTRS INC
GUGGENHEIM CAPITAL LLC,2023-03-31,88262P102,210926000.0,124,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TEXAS PACIFIC LAND CORPORATI
GUGGENHEIM CAPITAL LLC,2023-03-31,882681109,784624000.0,7261,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TEXAS ROADHOUSE INC
GUGGENHEIM CAPITAL LLC,2023-03-31,883203101,939449000.0,13301,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TEXTRON INC
GUGGENHEIM CAPITAL LLC,2023-03-31,88322Q108,1046573000.0,69586,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TG THERAPEUTICS INC
GUGGENHEIM CAPITAL LLC,2023-03-31,883556102,19178712000.0,33275,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,THERMO FISHER SCIENTIFIC INC
GUGGENHEIM CAPITAL LLC,2023-03-31,885160101,1487277000.0,18675,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,THOR INDS INC
GUGGENHEIM CAPITAL LLC,2023-03-31,88579Y101,32720323000.0,311296,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,3M CO
GUGGENHEIM CAPITAL LLC,2023-03-31,88642R109,1144449000.0,25963,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TIDEWATER INC NEW
GUGGENHEIM CAPITAL LLC,2023-03-31,887389104,1031960000.0,12628,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TIMKEN CO
GUGGENHEIM CAPITAL LLC,2023-03-31,889478103,560380000.0,9335,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TOLL BROTHERS INC
GUGGENHEIM CAPITAL LLC,2023-03-31,89055F103,207307000.0,996,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TOPBUILD CORP
GUGGENHEIM CAPITAL LLC,2023-03-31,891092108,756110000.0,6802,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TORO CO
GUGGENHEIM CAPITAL LLC,2023-03-31,89147L886,1404497000.0,47772,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TORTOISE ENERGY INFRA CORP
GUGGENHEIM CAPITAL LLC,2023-03-31,89148B200,460711000.0,13831,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TORTOISE MIDSTRM ENERGY FD I
GUGGENHEIM CAPITAL LLC,2023-03-31,89214P109,1736541000.0,65161,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TOWNEBANK PORTSMOUTH VA
GUGGENHEIM CAPITAL LLC,2023-03-31,892356106,1756688000.0,7474,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TRACTOR SUPPLY CO
GUGGENHEIM CAPITAL LLC,2023-03-31,893641100,1163803000.0,1579,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TRANSDIGM GROUP INC
GUGGENHEIM CAPITAL LLC,2023-03-31,89417E109,13818561000.0,80617,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TRAVELERS COMPANIES INC
GUGGENHEIM CAPITAL LLC,2023-03-31,894650100,107771000.0,11804,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TREDEGAR CORP
GUGGENHEIM CAPITAL LLC,2023-03-31,895436103,215241000.0,8107,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TRI CONTL CORP
GUGGENHEIM CAPITAL LLC,2023-03-31,896095106,2830282000.0,68052,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TRICO BANCSHARES
GUGGENHEIM CAPITAL LLC,2023-03-31,896239100,2867636000.0,54705,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TRIMBLE INC
GUGGENHEIM CAPITAL LLC,2023-03-31,896522109,4928126000.0,202304,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TRINITY INDS INC
GUGGENHEIM CAPITAL LLC,2023-03-31,89832Q109,11455690000.0,335944,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TRUIST FINL CORP
GUGGENHEIM CAPITAL LLC,2023-03-31,898402102,324805000.0,13150,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TRUSTMARK CORP
GUGGENHEIM CAPITAL LLC,2023-03-31,89854H102,882500000.0,23704,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TTEC HLDGS INC
GUGGENHEIM CAPITAL LLC,2023-03-31,90184D100,705608000.0,46791,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TWIST BIOSCIENCE CORP
GUGGENHEIM CAPITAL LLC,2023-03-31,90187B804,200497000.0,13630,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TWO HBRS INVT CORP
GUGGENHEIM CAPITAL LLC,2023-03-31,90214J101,1179070000.0,172127,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,2U INC
GUGGENHEIM CAPITAL LLC,2023-03-31,902252105,966748000.0,2726,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,TYLER TECHNOLOGIES INC
GUGGENHEIM CAPITAL LLC,2023-03-31,902653104,7216418000.0,175753,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,UDR INC
GUGGENHEIM CAPITAL LLC,2023-03-31,902681105,3651295000.0,105043,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,UGI CORP NEW
GUGGENHEIM CAPITAL LLC,2023-03-31,902788108,1288252000.0,22319,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,UMB FINL CORP
GUGGENHEIM CAPITAL LLC,2023-03-31,90278Q108,1182673000.0,14882,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,UFP INDUSTRIES INC
GUGGENHEIM CAPITAL LLC,2023-03-31,90328M107,683786000.0,10871,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,USANA HEALTH SCIENCES INC
GUGGENHEIM CAPITAL LLC,2023-03-31,90346E103,728603000.0,61022,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,U S SILICA HLDGS INC
GUGGENHEIM CAPITAL LLC,2023-03-31,90353T100,1629222000.0,51395,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,UBER TECHNOLOGIES INC
GUGGENHEIM CAPITAL LLC,2023-03-31,90384S303,4573260000.0,8381,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,ULTA BEAUTY INC
GUGGENHEIM CAPITAL LLC,2023-03-31,90400D108,930480000.0,23204,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,ULTRAGENYX PHARMACEUTICAL IN
GUGGENHEIM CAPITAL LLC,2023-03-31,904708104,3377095000.0,19163,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,UNIFIRST CORP MASS
GUGGENHEIM CAPITAL LLC,2023-03-31,907818108,37413832000.0,185898,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,UNION PAC CORP
GUGGENHEIM CAPITAL LLC,2023-03-31,90984P303,5936497000.0,211113,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,UNITED CMNTY BKS BLAIRSVLE G
GUGGENHEIM CAPITAL LLC,2023-03-31,909907107,4073907000.0,115736,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,UNITED BANKSHARES INC WEST V
GUGGENHEIM CAPITAL LLC,2023-03-31,910047109,1395866000.0,31545,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,UNITED AIRLS HLDGS INC
GUGGENHEIM CAPITAL LLC,2023-03-31,911363109,1735803000.0,4386,raw_2023-05-11_archives_edgar_data_1283072_0001283072-23-000002.txt,UNITED RENTALS INC
